,PRODUCT_NAME,PRODUCT_LINK,MRP,PRICE,DISCOUNT,DESCRIPTION,PRODUCT_RATING
83,"Mivi Collar D25 Earphones with fast charge, 24Hours playtime, Powerful Bass Bluetooth Headset  (Black, In the Ear)",https://www.flipkart.com/mivi-collar-d25-earphones-fast-charge-24hours-playtime-powerful-bass-bluetooth-headset/p/itma7f7b72225155?pid=ACCGHQZASJZA323H&lid=LSTACCGHQZASJZA323HUKGFS4&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_84&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGHQZASJZA323H.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"2,999",599,80% off,With Mic:Yes| Bluetooth version: 5.1| Wireless range: 10 m| Super Charge ( 10 Mins of Charge =10 Hours of Playtime)| Battery: 24hrs Playtime ( At Mid Volume )| 13 mm driver | Type -C Charging Port| Dual Pairing | IPX5,4
84,"Alfanso Earbud White, With (Wireless Charging Case) Bluetooth Headset Bluetooth Headset  (Metallic White, True Wireless)",https://www.flipkart.com/alfanso-earbud-white-wireless-charging-case-bluetooth-headset/p/itm013678f6c7933?pid=ACCGZ5292KM934NP&lid=LSTACCGZ5292KM934NPLLDBCE&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_85&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGZ5292KM934NP.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"1,299",549,57% off,With Mic:Yes| Connector type: No| Bluetooth version: 5.1| Wireless range: 10 m| Battery life: 20 hr | Charging time: 2 Hours Case| 1 Hour Buds,3.4
85,"realme Buds 2 Wired Headset  (Black, In the Ear)",https://www.flipkart.com/realme-buds-2-wired-headset/p/itm393326c26b6ad?pid=ACCFKYE2ARGG67WC&lid=LSTACCFKYE2ARGG67WCEU0OSD&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_86&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCFKYE2ARGG67WC.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,799,599,25% off,With Mic:Yes| Connector type: 3.5 mm,4.3
86,"Boult Audio Ammo 40H Playtime, ZEN ENC Mic, 40ms Low Latency Gaming Mode, Interactive LED Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-ammo-40h-playtime-zen-enc-mic-40ms-low-latency-gaming-mode-interactive-led-bluetooth-headset/p/itm1d80d77022d5e?pid=ACCGNBSZNBFKKBCG&lid=LSTACCGNBSZNBFKKBCGTIQ1E9&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_87&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdcAGNf-5YuGOhDlZ-67Xskj_EdmrXIe-1Ef6DC77R_6HA%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,999",999,80% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Zen Technology Mic Environmental Noise Cancellation Mic shuts out distractions.| Combat Mode for gaming: Switch on the Combat mode and enjoy seamless gameplay with 40ms low latency.| 40 Hrs Playtime | 13mm Drivers| Lightning Boult Fast Charging: 10 mins charge delivers 150 mins of playtime.| Interative LED lights that enhances your gaming and entertainment.,4
87,"Boult Audio Y1 with Zen ENC Mic, 40Hrs Playtime, Fast Charging, Pro+ Calling, IPX5, BTv 5.3 Bluetooth Headset  (White, True Wireless)",https://www.flipkart.com/boult-audio-y1-zen-enc-mic-40hrs-playtime-fast-charging-pro-calling-ipx5-btv-5-3-bluetooth-headset/p/itmf6683704c3a4d?pid=ACCG9J7F2NMUB5H6&lid=LSTACCG9J7F2NMUB5H6UPLDYV&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_88&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdebtPpit1PBLq_05e9vHCyENmuheQbgpPn-xU4Ipmpdhg%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"5,499",999,81% off,With Mic:Yes| Bluetooth version: 5.3| With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 40 hrs| Zen Tech ENC mic | 40 Hrs Playtime| Lightning Boult Type-C Fastest Charging | 10 Mins Charge = 100 Mins Playtime| BoomX Tech for Supreme Bass | 10mm Drivers | Fast Pairing| IPX5 Water Resistant | Voice Assistant | Touch Control,4.1
88,"Skullcandy Jib Headset with mic  (Black, In the Ear)",https://www.flipkart.com/skullcandy-jib-headset-mic/p/itm67b38893af9f6?pid=ACCEXZYQ2AGYTJ66&lid=LSTACCEXZYQ2AGYTJ66ZTQNNP&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_89&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCEXZYQ2AGYTJ66.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,999,648,35% off,With Mic:Yes| Connector type: 3.5mm headphone jack| Noise Isolating Fit| Microphone| Call and Track Control| Impedence: 17 ohms| Driver Diameter: 10mm,4
89,"Ubon UB-770 Wired Headset  (Black, In the Ear)",https://www.flipkart.com/ubon-ub-770-wired-headset/p/itmf1c84e888315c?pid=ACCFHCAPHTPCCXZR&lid=LSTACCFHCAPHTPCCXZRNLIEZG&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_90&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCFHCAPHTPCCXZR.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,499,199,60% off,With Mic:Yes| Connector type: 3.5mm,3.6
90,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms Ultra Low Latency, Made In India, 5.1 Bluetooth Headset  (White, True Wireless)",https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_91&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqde-KLKTFbEEZbvbpPpXj2UcntjpjMm6sscKijSUxAF6WQ%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,999",999,80% off,With Mic:Yes| Battery life: 40 Hrs| Bluetooth Version 5.1 | Blink & Pair| ZEN Mode - Quad Mic Environmental Noise Cancellation| 40H Playtime with Gaming mode on | 45ms Ultra-Low Latency Gaming Mode| Type-C Fastest Charging | 10 Mins Charge = 100 Mins Playtime| Equalizer: Rock Mode | HiFi Mode | Base Boost Mode| BoomX Tech for Rich Bass | IPX5 Water Resistant | Voice Assistant,4
91,"Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Black, In the Ear)",https://www.flipkart.com/boult-audio-probass-fcharge-40-hrs-playtime-enc-fast-charging-pairing-bluetooth-headset/p/itm990890a2723e2?pid=ACCGC2JJSZZNZYCX&lid=LSTACCGC2JJSZZNZYCXEQIMVU&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_92&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdcwj71KXDJbbtMGhNx0xzD9daVcnHUW1klA5Owao3H5JQ%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,999",897,82% off,With Mic:Yes| Battery life: 40 hrs| Environmental Noise Cancellation | Pro+ Calling Mic Technology| Unstoppable 40 hrs Battery Life| Type-C Fastest Charging | 10 mins Charge = 15 hrs Playtime| Fastest Pairing with the latest Bluetooth 5.2 technology| Soft Silicone Band | In-line controls | IPX5 Water Resistant,4
92,"Microflash S7-Deep Bass, Clear Hi-Fi Sound, Headphones Wired Headset  (Green, In the Ear)",https://www.flipkart.com/microflash-s7-deep-bass-clear-hi-fi-sound-headphones-wired-headset/p/itm15ad7438eacba?pid=ACCGHE5F8Q4G3YNZ&lid=LSTACCGHE5F8Q4G3YNZN9NXMM&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_93&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGHE5F8Q4G3YNZ.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,399,229,42% off,With Mic:Yes| Connector type: 3.5 mm Headphone Jack| Flatwire: Stays tangle free even in your pocket,3.9
93,"KDM UNIVERSAL EARPHONE Wired Headset  (Grey, In the Ear)",https://www.flipkart.com/kdm-universal-earphone-wired-headset/p/itme6d51361ec04e?pid=ACCFZG5GQYGGTNHQ&lid=LSTACCFZG5GQYGGTNHQRIJN2T&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_94&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCFZG5GQYGGTNHQ.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,569,256,55% off,With Mic:Yes| Connector type: 3.5mm,4.1
94,"ZEBRONICS ZEB-BRO PRO Wired Headset  (Red, In the Ear)",https://www.flipkart.com/zebronics-zeb-bro-pro-wired-headset/p/itmef12e88941e4b?pid=ACCG45FFAHSSN5C9&lid=LSTACCG45FFAHSSN5C9GCN9DH&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_95&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCG45FFAHSSN5C9.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,449,297,33% off,With Mic:Yes| Connector type: 3.5| Flatwire: Stays tangle free even in your pocket,3.7
95,"APPLE EarPods with 3.5mm Headphone Plug Wired Headset  (White, In the Ear)",https://www.flipkart.com/apple-earpods-3-5mm-headphone-plug-wired-headset/p/itm0baccee4eb1d7?pid=ACCE9Q9FVGFXFHGK&lid=LSTACCE9Q9FVGFXFHGKVYLB5V&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_96&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCE9Q9FVGFXFHGK.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"2,000","1,699",15% off,With Mic:Yes| Connector type: 3.5 mm| Extra bass: Add extra thump to your music,4.1
96,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime, 45ms Ultra-Low Latency Mode, 5.3 Bluetooth Headset  (Pista Green, True Wireless)",https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itm429390b57d9e9?pid=ACCGJT2ZVWGQTC8D&lid=LSTACCGJT2ZVWGQTC8DT59PBJ&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_97&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdfVkkZWoYNfUMChirQpI24Gli41sI3jrBo_pJdZI2DwYg%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"2,999",899,70% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 32 hrs| Zen Tech ENC mic | 45ms Ultra-Low Latency Gaming | 32Hrs Playtime| Lightning Boult Type-C Fastest Charging | 10 Mins Charge = 150 Mins Playtime | 13mm Drivers | Sub-woofer| BoomX Tech for Supreme Bass | IPX5 Water Resistant | Voice Assistant | Touch Control,4
97,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms Lowest Latency, Fast Charging, 5.3v Bluetooth Headset  (White, True Wireless)",https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm62944d77950b1?pid=ACCGHTP8AJ9A6FBE&lid=LSTACCGHTP8AJ9A6FBEGH0J3V&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_98&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdcmNnnEbRvS3dsBOxM08x71oxeSnDVYVPKw4nyivnPgiA%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"2,999",899,70% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Zen Technology Environmental Noise Cancellation shuts out distractions| Combat Mode for gaming: Switch on the Combat mode and enjoy seamless gameplay with 40ms lowest latency| 45 Hrs total playtime and 8 hrs playtime on a single charge | 10mm Drivers| Lightning Boult Type C Fast Charging: 10 mins charge delivers 150 mins of playtime| BoomX Tech for Supreme Bass with 10mm drivers | Voice Assistant | Touch Control| IPX5 Water Resistant technology make it sweat-proof and waterproof| Latest Bluetooth 5.3 for Seamless Connectivity | Made in India,4.2
98,"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boat-immortal-131-beast-mode-40-hours-playback-enx-tech-bluetooth-headset/p/itma75e7b1f9065f?pid=ACCGHJ97UDEBFFHD&lid=LSTACCGHJ97UDEBFFHDG1CFYU&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_99&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGHJ97UDEBFFHD.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"3,499","1,399",60% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| 1. With Mic: Yes| 2.Bluetooth Version: 5.3| 3.Wireless Range: 10m| 4.Playback: Upto 40 Hours|ASAP Charge: 10 Mins= 180 Mins| 5.Beast Mode: Low Latency for Gaming| 6.Blazing RGB LEDs| 7.ENx Technology: Clear Voice Calls,4.1
99,"Noise Buds VS102 with 50 Hrs Playtime, 11mm Driver, IPX5 and Unique Flybird Design Bluetooth Headset  (Jet Black, True Wireless)",https://www.flipkart.com/noise-buds-vs102-50-hrs-playtime-11mm-driver-ipx5-unique-flybird-design-bluetooth-headset/p/itm6a32c17afbbe5?pid=ACCG4RBWG8TWZRY9&lid=LSTACCG4RBWG8TWZRY9VZWQNM&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_100&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCG4RBWG8TWZRY9.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"2,999",999,66% off,With Mic:Yes| Bluetooth version: v5.1| Wireless range: 10 m| Battery life: 50 Hours | Charging time: 2 Hour| Battery life: 50 hrs Playtime| Driver Size : Immersive Audio with 11mm driver| Type - C Charging Port | Upto 50 Hours of Total Playtime| Unique Flybird Design,4.1
100,"Boult Audio ProBass EQCharge with ZEN Mode ENC, 32hrs Playtime, Ultra-Fast Charging Bluetooth Headset  (Blue, In the Ear)",https://www.flipkart.com/boult-audio-probass-eqcharge-zen-mode-enc-32hrs-playtime-ultra-fast-charging-bluetooth-headset/p/itm4fd8aab4d2c2b?pid=ACCGEDKJJW5FE6KW&lid=LSTACCGEDKJJW5FE6KWSBP26F&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_101&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqddSWAt1nHzTG56seTXk4e85TpJLKYE96m4xYT-qw4RhYQ%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,499",799,82% off,With Mic:Yes| Battery life: 32 hrs| ZEN Technology ENC mode | 32Hrs Playtime| Lightning Boult Charge Technology | 5mins Charge = 7hrs Playtime| BoomX Technology for Rich Bass| Latest Bluetooth 5.2 for seamless connectivity| Fast Pairing | IPX5 Water-Resistant| Touch Controls with Voice Assistant,4
101,"Boult Audio Maverick with Quad Mic ENC, 45ms Low Latency Gaming Mode, 35H Playtime Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-maverick-quad-mic-enc-45ms-low-latency-gaming-mode-35h-playtime-bluetooth-headset/p/itm0991a85169946?pid=ACCGHQR9TZY7QZ9B&lid=LSTACCGHQR9TZY7QZ9BKOKXFI&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_102&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdf1Qovj06OHbmycWDIGKgTnAVb8ogd196cJMEsmI4oWPg%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,499","1,299",71% off,With Mic:Yes| Battery life: 35 Hours| Zen Technology Environmental Noise Cancellation shuts out distractions.| Combat Mode for gaming: Switch on the Combat mode and enjoy seamless gameplay with 45m/s latency.| 35 Hrs total playtime with gaming mode on| and 7 hrs playtime on a single charge.| Lightning Boult Fast Charging: 10 mins charge delivers 120 mins of playtime.| High-end progressive LED lights that enhances your gaming and entertainment.,4
102,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms Lowest Latency, Fast Charging, 5.3v Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm84409385875ac?pid=ACCGHTP8CFC9NZQU&lid=LSTACCGHTP8CFC9NZQUSFIGBN&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_103&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGHTP8CFC9NZQU.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"2,999",899,70% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Zen Technology Environmental Noise Cancellation shuts out distractions| Combat Mode for gaming: Switch on the Combat mode and enjoy seamless gameplay with 40ms lowest latency| 45 Hrs total playtime and 8 hrs playtime on a single charge | 10mm Drivers| Lightning Boult Type C Fast Charging: 10 mins charge delivers 150 mins of playtime| BoomX Tech for Supreme Bass with 10mm drivers | Voice Assistant | Touch Control| IPX5 Water Resistant technology make it sweat-proof and waterproof| Latest Bluetooth 5.3 for Seamless Connectivity | Made in India,4.2
103,"TECHFIRE FIRE-145 -36 Hours Playtime Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset  (Black, In the Ear)",https://www.flipkart.com/techfire-fire-145-36-hours-playtime-neckband-hi-bass-wireless-bluetooth-headphone-headset/p/itm729f9a9ba90c7?pid=ACCGCAHBGXNGDKKD&lid=LSTACCGCAHBGXNGDKKDPCZCQZ&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_104&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGCAHBGXNGDKKD.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"1,999",379,81% off,With Mic:Yes| Bluetooth version: 5.0| Wireless range: 10 m| Battery life: 40 hr | Charging time: 1 HR| Flatwire: Stays tangle free even in your pocket,3.7
104,"Mivi Duopods F30 with 42 hours battery Fast Charging TWS Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/mivi-duopods-f30-42-hours-battery-fast-charging-tws-bluetooth-headset/p/itmd982356973d64?pid=ACCG5JXYXSETYYXG&lid=LSTACCG5JXYXSETYYXGG3JPW2&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_105&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCG5JXYXSETYYXG.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"2,999",699,76% off,With Mic:Yes| Connector type: No| Bluetooth version: 5| Battery life: 42 Hours| Wireless range: 10m | 10mm Dynamic Bass Boost Driver |Fast Charging Technology: Yes| Voice Assistant - Google Voice/Siri,3.9
105,"Unix SUPER BASS METAL DYNAMIC Wired Headset  (Black, In the Ear)",https://www.flipkart.com/unix-super-bass-metal-dynamic-wired-headset/p/itm1f3d9004ecb00?pid=ACCG7CHSRHP5R6UF&lid=LSTACCG7CHSRHP5R6UFJFVIU8&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_106&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCG7CHSRHP5R6UF.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,299,185,38% off,With Mic:Yes| Connector type: 3.5mm,3.7
106,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms Ultra Low Latency, Made In India, 5.1 Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itm222b700788ee5?pid=ACCGJHCDXFXZCSWN&lid=LSTACCGJHCDXFXZCSWNBVEMCE&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_107&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqdd8M6Y1BYtvWeQ2MeVyiVGhwqUO3SwKPaAXl9oxonPlyg%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,999",999,80% off,With Mic:Yes| Battery life: 40 Hrs| Bluetooth Version 5.1 | Blink & Pair| ZEN Mode - Quad Mic Environmental Noise Cancellation| 40H Playtime with Gaming mode on | 45ms Ultra-Low Latency Gaming Mode| Type-C Fastest Charging | 10 Mins Charge = 100 Mins Playtime| Equalizer: Rock Mode | HiFi Mode | Base Boost Mode| BoomX Tech for Rich Bass | IPX5 Water Resistant | Voice Assistant,4
107,"Boult Audio X45 with Quad Mic ENC, 40H Playtime, 45ms Ultra Low 
Latency, Made In India, 5.3 Bluetooth Headset  (Grey, True Wireless)",https://www.flipkart.com/boult-audio-x45-quad-mic-enc-40h-playtime-45ms-ultra-low-latency-made-india-5-3-bluetooth-headset/p/itm069592005d53c?pid=ACCGHMMY5FZJFVZU&lid=LSTACCGHMMY5FZJFVZUWHTYK5&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_108&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqde0QThC1B_0ggJuRtPIzV18r1ttaCmeO609NMsUkj8YGw%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"4,999","1,199",76% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 40 hrs| With Mic: Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 40 hrs| Zen Tech ENC mic | 45ms Ultra-Low Latency Gaming | 40Hrs Playtime| Lightning Boult Type-C Fastest Charging | 10 Mins Charge = 150 Mins Playtime | 13mm Drivers | Sub-woofer| BoomX Tech for Supreme Bass | IPX5 Water Resistant | Voice Assistant | Touch Control,3.9
108,"SONY EX14AP Wired Headset  (Black, In the Ear)",https://www.flipkart.com/sony-ex14ap-wired-headset/p/itm184e58cc42871?pid=ACCEWH82VYCDUHHH&lid=LSTACCEWH82VYCDUHHH50DUJ3&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_109&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCEWH82VYCDUHHH.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"1,290",549,57% off,With Mic:Yes| Connector type: 3.5 mm| One button universal remote to answer and manage your calls,4
109,"PHILIPS TAE1107BK Wired Headset  (Black, In the Ear)",https://www.flipkart.com/philips-tae1107bk-wired-headset/p/itmb3e36e96b371f?pid=ACCGZRZVYB9VHURV&lid=LSTACCGZRZVYB9VHURV18ID91&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_110&otracker=search&fm=organic&iid=d71c1957-de1b-47d6-91c2-fca1d8dfc975.ACCGZRZVYB9VHURV.SEARCH&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,399,395,1% off,With Mic:Yes| Connector type: 3.5,4.6
110,"Boult Audio Curve with BoomX Rich Bass, Flexi-band, Magnetic Earbuds, IPX5 Water Resistant Bluetooth Headset  (Black, Grey, In the Ear)",https://www.flipkart.com/boult-audio-curve-boomx-rich-bass-flexi-band-magnetic-earbuds-ipx5-water-resistant-bluetooth-headset/p/itm10760f3f869be?pid=ACCFEZ99MFMDR8CM&lid=LSTACCFEZ99MFMDR8CMEA6CWL&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_3_111&otracker=search&fm=organic&iid=en_WqGZXNi_tVuhK105hv4ipLGG93Lb-rMcWlSr4QNHqde0wYomKIYaM0wm8Ju2IRj_Y0wFiaXiG3a_6nz67e_3Ag%3D%3D&ppt=None&ppn=None&ssid=h9z5b83xhc0000001689605495406&qH=cc10a3085fee635c,"3,499",799,77% off,With Mic:Yes| Bluetooth version: 4.2| Wireless range: 10 m| Battery life: 12 hrs | Charging time: 1.0 hours| 12 hrs Playtime | 24 hrs Standby Time| built-in Micro-Woofer for Extra bass| Inline Controls with Voice Assistant | Comfortable fit - Designed for all-day use| IPX5 Water-Resistant | Magnetized buds | Adjustable Clips,4
