,PRODUCT_NAME,PRODUCT_LINK,MRP,PRICE,DISCOUNT,DESCRIPTION,PRODUCT_RATING
94,"HARIOM ALL IN ONE Solid Wood Study Table  (Finish Color - KITTY PINK, Pre-assembled)",https://www.flipkart.com/hariom-all-one-solid-wood-study-table/p/itm2dd4258f69785?pid=KDTFYMWGSZE2JNJT&lid=LSTKDTFYMWGSZE2JNJTG4PRMV&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_95&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.KDTFYMWGSZE2JNJT.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,122",499,55% off,Shape: Rectangle| W x H x D: 60 cm x 28 cm x 40 cm (1 ft 11 in x 11 in x 1 ft 3 in)| Adjustable Height| Foldable| Pre Assembled (Ready to Use),4
95,"Flipkart Perfect Homes Dalton Engineered Wood Study Table  (Free Standing, Finish Color - Almond Walnut and White, Knock Down)",https://www.flipkart.com/flipkart-perfect-homes-dalton-engineered-wood-study-table/p/itm195712fe28dab?pid=OSTGHCXXWFGAGD6A&lid=LSTOSTGHCXXWFGAGD6AQGEDDR&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_96&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.OSTGHCXXWFGAGD6A.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"10,999","5,099",53% off,Material: Particle Board| Configuration: Straight| Height x Width: 130.2 cm x 110.7 cm (4 ft 3 in x 3 ft 7 in)| Storage Included| Knock Down - Delivered in non-assembled pieces| installation by service partner,4.1
96,"KIVA Wood Portable Laptop Table Wood Portable Laptop Table  (Finish Color - WHITE, Pre Assembled)",https://www.flipkart.com/kiva-wood-portable-laptop-table/p/itma3301319a040d?pid=PLLGEUDFPEVFMRBS&lid=LSTPLLGEUDFPEVFMRBSSIEVTR&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_97&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYkUskCfBu2lMmE-cawnBa9nDaDx2HCYGpBe-zmCAgVBjA%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"4,999","1,409",71% off,Primary Material: Wood| W x H x D: 40 cm x 68 cm x 60 cm (1 ft 3 in x 2 ft 2 in x 1 ft 11 in)| Foldable,3.8
97,"StarAndDaisy Aluminum, Virgin PP, and Engineered wood Multipurpose Bed Table with USB Hub,Fan Wood Portable Laptop Table  (Finish Color - Grey, Pre Assembled)",https://www.flipkart.com/staranddaisy-aluminum-virgin-pp-engineered-wood-multipurpose-bed-table-usb-hub-fan-portable-laptop/p/itm2125a5c100ce2?pid=PLLGFYGYY59NXQRZ&lid=LSTPLLGFYGYY59NXQRZZDIM6N&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_98&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYlXut4gduC4hGURwkb_Ueyjc66Ebxm3ryDKF20XmjS3DQ%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"2,499","1,899",24% off,Primary Material: Wood| W x H x D: 60 cm x 38 cm x 40 cm (1 ft 11 in x 1 ft 2 in x 1 ft 3 in)| Foldable,4
98,"REDWUD Calister Study Table, Computer Table, Laptop Table Engineered Wood Study Table  (Free Standing, Finish Color - Walnut/White, DIY(Do-It-Yourself))",https://www.flipkart.com/redwud-calister-study-table-computer-laptop-table-engineered-wood/p/itm42be3bf86a8dd?pid=OSTGKGMSYHH4MSZG&lid=LSTOSTGKGMSYHH4MSZGME8JAZ&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_99&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.OSTGKGMSYHH4MSZG.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"7,259","3,871",46% off,Material: Particle Board| Configuration: Straight| Height x Width: 75 cm x 100 cm (2 ft 5 in x 3 ft 3 in)| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,3.4
99,"Delite Kom Glide Engineered Wood Computer Desk  (Straight, Finish Color - Acacia Dark, Knock Down)",https://www.flipkart.com/delite-kom-glide-engineered-wood-computer-desk/p/itmfdvazxbwy63ak?pid=CPTFDTAKJ7HGUS8G&lid=LSTCPTFDTAKJ7HGUS8GZB9GXY&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_100&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.CPTFDTAKJ7HGUS8G.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"9,906","6,999",29% off,Contemporary & Modern Style Computer Desk| Straight Set-up for Study & Home Office with Storage Space| W x H x D: 120 cm x 75 cm x 50 cm (3 ft 11 in x 2 ft 5 in x 1 ft 7 in)| With CPU Compartment| Built-in Keyboard Tray| Knock Down - Delivered in non-assembled pieces| installation by service partner,4.2
100,"ANIKAA Helen Metal Side Table  (Finish Color - Black, DIY(Do-It-Yourself))",https://www.flipkart.com/anikaa-helen-metal-side-table/p/itmfe75775622169?pid=SITGREGKZVWKHFUF&lid=LSTSITGREGKZVWKHFUFB0OPKX&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_101&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYmXldcKc5c6-9-FsS2vaDeE2jKwKTetZXm9wgAwBI9Tvw%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"10,999","6,999",36% off,Round| Width x Height: 46 x 48 cm (1 ft 6 in x 1 ft 6 in)| Suitable For: Living Room| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,4.2
101,"Timbersthan Solid Wood Side Table  (Finish Color - Natural Teak, Pre-assembled)",https://www.flipkart.com/timbersthan-solid-wood-side-table/p/itm774821c3ef4f3?pid=SITFVZSVPNYEWBJF&lid=LSTSITFVZSVPNYEWBJF4Z2YX7&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_102&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYnKE55KYZOdOvfmyKxlupGPo-eG2D3f8smgb_9Qj6EDug%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"10,999","5,399",50% off,Rectangular| Width x Height: 43.1 x 55.8 cm (1 ft 4 in x 1 ft 9 in)| Suitable For: Bedroom Furniture| Living Room| Storage Included| Pre Assembled (Ready to Use),4.3
102,"Torche Wall mounted Office Study table(24 inches X 16 inches) ,Office Table Stand/Laptop Table Foldable..(Matt White) Solid Wood Study Table  (Wall Mounted, Finish Color - Matt White, Pre-assembled)",https://www.flipkart.com/torche-wall-mounted-office-study-table-24-inches-x-16-inches-office-table-stand-laptop-foldable-matt-white-solid-wood/p/itmb5b3234ab654e?pid=OSTG2G6MRDUSGYJR&lid=LSTOSTG2G6MRDUSGYJRRF70G2&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_103&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.OSTG2G6MRDUSGYJR.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"4,000","1,681",57% off,Material: High Density Block Board| Configuration: Straight| Height x Width: 30 cm x 20 cm (11 in x 7 in)| Pre Assembled (Ready to Use),4.3
103,"Flipkart Perfect Homes Studio Augustine Dual Tone Engineered Wood Study Table  (Free Standing, Finish Color - Walnut and Black, Knock Down)",https://www.flipkart.com/flipkart-perfect-homes-studio-augustine-dual-tone-engineered-wood-study-table/p/itm678e81f582c01?pid=OSTFNA7UETZNJQJD&lid=LSTOSTFNA7UETZNJQJDECICDV&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_104&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.OSTFNA7UETZNJQJD.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"4,999","4,199",16% off,Material: Particle Board| Configuration: Straight| Height x Width: 74.9 cm x 119.8 cm (2 ft 5 in x 3 ft 11 in)| Knock Down - Delivered in non-assembled pieces| installation by service partner,4.3
104,"AVI CREATION White Flower Metal Portable Laptop Table  (Finish Color - White , Black, Pre Assembled)",https://www.flipkart.com/avi-creation-white-flower-metal-portable-laptop-table/p/itm997d438d9fda3?pid=PLLG7CJZMY7989GM&lid=LSTPLLG7CJZMY7989GMBU51QD&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_105&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLG7CJZMY7989GM.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,999,470,52% off,Primary Material: Metal| W x H x D: 59 cm x 28 cm x 39.3 cm (1 ft 11 in x 11 in x 1 ft 3 in)| Foldable,4.1
105,"A V CREATION Wood Portable Laptop Table  (Finish Color - MULTI COLOUR, Pre Assembled)",https://www.flipkart.com/v-creation-wood-portable-laptop-table/p/itm0d98d01de01fb?pid=PLLG3JZRAX7HTGQH&lid=LSTPLLG3JZRAX7HTGQHO11RTN&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_106&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLG3JZRAX7HTGQH.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,199",525,56% off,Primary Material: Wood| W x H x D: 60 cm x 28 cm x 40 cm (1 ft 11 in x 11 in x 1 ft 3 in)| Foldable,4
106,"REDWUD Engineered Wood Side Table  (Finish Color - Wenge/White, DIY(Do-It-Yourself))",https://www.flipkart.com/redwud-engineered-wood-side-table/p/itm465fbaad618ee?pid=SITGHVEZWDJSNE7X&lid=LSTSITGHVEZWDJSNE7XXGQ49Q&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_107&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYmQvxTpMhwVCEC8OVBVJwFleynmSA588Yv_HBHsU-HIfw%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"8,999","2,599",71% off,Rectangular| Width x Height: 60 x 70 cm (1 ft 11 in x 2 ft 3 in)| Suitable For: Bedroom Furniture| Living Room| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,3.8
107,"StarAndDaisy 'Bed Buddy' Laptop Desk, Portable Foldable Laptop Bed Tray Table with Drawer Metal Portable Laptop Table  (Finish Color - Bed Buddy Black, Pre Assembled)",https://www.flipkart.com/staranddaisy-bed-buddy-laptop-desk-portable-foldable-bed-tray-table-drawer-metal/p/itm0cb3ebb92b819?pid=PLLGGE5KPHBYZKNF&lid=LSTPLLGGE5KPHBYZKNF16QI2S&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_108&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYkrNVGF6gMxMWyKEgmCAdfEn0c6VZ6AynzFdswRARx6Vw%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,999","1,399",30% off,Primary Material: Metal| W x H x D: 60 cm x 28 cm x 40 cm (1 ft 11 in x 11 in x 1 ft 3 in)| Foldable| With Mouse Tray,4.3
108,"The Jasmine Pearl Multipurpose Foldable Table with Cup Holder, Study , Bed ,Table, Portable Wood Portable Laptop Table  (Finish Color - green, Pre Assembled)",https://www.flipkart.com/jasmine-pearl-multipurpose-foldable-table-cup-holder-study-bed-table-portable-wood-laptop/p/itm5865ebfb7e669?pid=PLLGBCPQUVUJJGKH&lid=LSTPLLGBCPQUVUJJGKH0ZVBIF&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_109&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLGBCPQUVUJJGKH.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,999,469,53% off,Primary Material: Wood| W x H x D: 60 cm x 28 cm x 40 cm (1 ft 11 in x 11 in x 1 ft 3 in)| Foldable,4.3
109,"Gorevizon Wood Portable Laptop Table  (Finish Color - BROWN, Pre Assembled)",https://www.flipkart.com/gorevizon-wood-portable-laptop-table/p/itmf3kbngpugkzcg?pid=PLLF3K6U8DHJFYT4&lid=LSTPLLF3K6U8DHJFYT43L2ADX&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_110&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLF3K6U8DHJFYT4.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"2,199",989,55% off,Primary Material: Wood| W x H x D: 30.48 cm x 22.86 cm x 60.96 cm (1 ft x 9 in x 2 ft)| Foldable| With Mouse Tray,3.8
110,"StarAndDaisy Smart Kids Study Table For 3 To 10 Years with An Option Of Led Lamp- Pink Plastic Study Table  (Finish Color - BLUE, DIY(Do-It-Yourself))",https://www.flipkart.com/staranddaisy-smart-kids-study-table-3-10-years-option-led-lamp-pink-plastic/p/itm597d03f985f19?pid=KDTGKZ9KCQW5TWWC&lid=LSTKDTGKZ9KCQW5TWWCELKSPR&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_111&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYn_b-lrt7A0ko7LnYbunbwVakFeqe9iRAFfJ2rP4esLOg%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"5,999","3,999",33% off,Shape: Rectangle| W x H x D: 60 cm x 100 cm x 40 cm (1 ft 11 in x 3 ft 3 in x 1 ft 3 in)| Adjustable Height| Foldable| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions.,3.8
111,"REDWUD Engineered Wood Side Table  (Finish Color - White, DIY(Do-It-Yourself))",https://www.flipkart.com/redwud-engineered-wood-side-table/p/itm8a2cda36315a1?pid=SITGHVEZGWUMRAZU&lid=LSTSITGHVEZGWUMRAZU8OHMHW&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_112&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYmq-chBnspR5FXokEhDeoNmKCyx4KhU4tCpa1KmxVFKUw%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"8,999","2,599",71% off,Rectangular| Width x Height: 60 x 70 cm (1 ft 11 in x 2 ft 3 in)| Suitable For: Bedroom Furniture| Living Room| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,3.8
112,"AVI CREATION Pink Metal Portable Laptop Table  (Finish Color - Pink, Pre Assembled)",https://www.flipkart.com/avi-creation-pink-metal-portable-laptop-table/p/itme563e4b78f176?pid=PLLG7CJZKG48UVUG&lid=LSTPLLG7CJZKG48UVUGPQEYQA&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_113&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.PLLG7CJZKG48UVUG.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,099",469,57% off,Primary Material: Metal| W x H x D: 59 cm x 28 cm x 39.3 cm (1 ft 11 in x 11 in x 1 ft 3 in)| Foldable,4.1
113,"Smarts collection Solid Wood Side Table  (Finish Color - Brown, Pre-assembled)",https://www.flipkart.com/smarts-collection-solid-wood-side-table/p/itm0690855dca11e?pid=SITG5T9TCK4ZCCHM&lid=LSTSITG5T9TCK4ZCCHMOMWWJZ&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_114&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.SITG5T9TCK4ZCCHM.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,999,426,57% off,Rectangular| Width x Height: 45.72 x 30.48 cm (1 ft 6 in x 1 ft)| Suitable For: Living Room| Bedroom Furniture| Pre Assembled (Ready to Use),3.6
114,"NEUDOT SMASH Engineered Wood Coffee Table  (Finish Color - TEAK, Knock Down)",https://www.flipkart.com/neudot-smash-engineered-wood-coffee-table/p/itm6faebca81bc78?pid=CFTGFCC6XZWNBFSM&lid=LSTCFTGFCC6XZWNBFSM9CFUJV&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_115&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.CFTGFCC6XZWNBFSM.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"9,000","2,849",68% off,Particle Board| Engineered Wood| W x H x D: 90 cm x 48.2 cm x 45.7 cm (2 ft 11 in x 1 ft 6 in x 1 ft 5 in)| Storage Included| Knock Down - Delivered in non-assembled pieces| installation by service partner,4.5
115,"REDWUD Side Table/ End Table/ Bedside Table Engineered Wood Side Table  (Finish Color - Wenge, DIY(Do-It-Yourself))",https://www.flipkart.com/redwud-side-table-end-bedside-table-engineered-wood/p/itmbe7ee55c807c6?pid=SITGHVEZRJYZZPKT&lid=LSTSITGHVEZRJYZZPKTGV6TJF&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_116&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.SITGHVEZRJYZZPKT.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"8,999","2,599",71% off,Rectangular| Width x Height: 60 x 70 cm (1 ft 11 in x 2 ft 3 in)| Suitable For: Bedroom Furniture| Living Room| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,3.8
116,"HOUSE OF QUIRK C-Shaped Corner Movable Coffee Table Square Sofa Side Table -52DX34WX60H Cm Solid Wood Corner Table  (Finish Color - Brown, DIY(Do-It-Yourself))",https://www.flipkart.com/house-quirk-c-shaped-corner-movable-coffee-table-square-sofa-side-52dx34wx60h-cm-solid-wood/p/itma62ba718b4344?pid=SITGQSDRGVAHRP3H&lid=LSTSITGQSDRGVAHRP3HN9XXWN&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_117&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYkrhMEXFoi4UMPBQlT4RKOyd0ZjPk-QNnvm8EAy_ioDcg%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"4,999","2,699",46% off,Square| Width x Height: 34 x 60 cm (1 ft 1 in x 1 ft 11 in)| Suitable For: Living Room| Bedroom Furniture| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,4.4
117,StarAndDaisy Multipurpose Bed | Laptop | Study Table with USB Fan & Light | Foldable Wood Portable Laptop Table  (Finish Color - Premium Grey),https://www.flipkart.com/staranddaisy-multipurpose-bed-laptop-study-table-usb-fan-light-foldable-wood-portable/p/itm4f31192696f37?pid=PLLGQCQX2GUFPGEA&lid=LSTPLLGQCQX2GUFPGEAG99JUC&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_118&otracker=search&fm=organic&iid=en_4JtDOAzB8vVRKwx5oxQaeXbwxb_9bgoKJdTSC08OdYms6poW_U8xJz-aV9EnNka0XdRfCHfUpPTeSJrQa-WdxA%3D%3D&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"2,499","1,999",20% off,Primary Material: Wood| W x H x D: 60 cm x 38 cm x 40 cm (1 ft 11 in x 1 ft 2 in x 1 ft 3 in)| Foldable,4
118,"Shopercart Solid Wood Side Table  (Finish Color - brown, DIY(Do-It-Yourself))",https://www.flipkart.com/shopercart-solid-wood-side-table/p/itm51d18985c28ff?pid=SITGC53KGGU9S86X&lid=LSTSITGC53KGGU9S86XRNTGJT&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_119&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.SITGC53KGGU9S86X.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,999",949,52% off,Rectangular| Width x Height: 50.5 x 49.5 cm (1 ft 7 in x 1 ft 7 in)| Suitable For: Bedroom Furniture| Living Room| Storage Included| DIY - Basic assembly to be done with simple tools by the customer| comes with instructions,3.7
119,"Rudransh Enterprise Solid Wood Study Table  (Finish Color - Black, Pre-assembled)",https://www.flipkart.com/rudransh-enterprise-solid-wood-study-table/p/itme4e5fe83227bb?pid=KDTGJZYGUGHTRFJE&lid=LSTKDTGJZYGUGHTRFJEV0BI7L&marketplace=FLIPKART&q=tables&store=wwe&srno=s_3_120&otracker=search&fm=organic&iid=4f1afd06-01b7-4163-bcfa-714844497a55.KDTGJZYGUGHTRFJE.SEARCH&ppt=None&ppn=None&ssid=aqx7jxumhc0000001689605631622&qH=9ab2ec7ea4a20413,"1,299",484,62% off,Shape: Rectangle| W x H x D: 60 cm x 40 cm x 28 cm (1 ft 11 in x 1 ft 3 in x 11 in)| Foldable| Pre Assembled (Ready to Use),4
